logz logzerr logvol nlive logl logwt insert_order
-3.138424360395027734e+13 5.554101007329619141e+11 -3.950000000000002953e-01 4.000000000000000000e+02 -3.133462149328752344e+13 -3.133462149329391016e+13 8.349999999999999645e-01
-3.133462149329391016e+13 3.249292641603253174e+11 -3.975000000000002975e-01 4.000000000000000000e+02 -3.087868406868064844e+13 -3.087868406868703906e+13 8.499999999999999778e-01
-3.087868406868703906e+13 3.477496199459879150e+11 -4.000000000000002998e-01 4.000000000000000000e+02 -3.069382642926267578e+13 -3.069382642926907031e+13 2.500000000000000000e-01
-3.069382642926907031e+13 6.889237464957545471e+10 -4.025000000000003020e-01 4.000000000000000000e+02 -3.027300264912910938e+13 -3.027300264913550391e+13 1.955000000000000071e+00
-3.027300264913550391e+13 2.306878839478881226e+11 -4.050000000000003042e-01 4.000000000000000000e+02 -3.006264955353257422e+13 -3.006264955353897266e+13 1.844999999999999973e+00
-3.006264955353897266e+13 2.589734617003325500e+11 -4.075000000000003064e-01 4.000000000000000000e+02 -2.988988682358799609e+13 -2.988988682359439453e+13 1.780000000000000027e+00
-2.988988682359439453e+13 2.339973049618742676e+11 -4.100000000000003086e-01 4.000000000000000000e+02 -2.911825513470603906e+13 -2.911825513471244141e+13 1.044999999999999929e+00
-2.911825513471244141e+13 4.027939197100100708e+11 -4.125000000000003109e-01 4.000000000000000000e+02 -2.882431459633177344e+13 -2.882431459633817969e+13 1.400000000000000133e-01
-2.882431459633817969e+13 2.983038577065910645e+11 -4.150000000000003131e-01 4.000000000000000000e+02 -2.880141193653555469e+13 -2.880141193654196094e+13 1.879999999999999893e+00
-2.880141193654196094e+13 3.028382890956381226e+11 -4.175000000000003153e-01 4.000000000000000000e+02 -2.851737242368900000e+13 -2.851737242369541016e+13 3.850000000000000089e-01
-2.851737242369541016e+13 1.394525308173573303e+11 -4.200000000000003175e-01 4.000000000000000000e+02 -2.814427138911589844e+13 -2.814427138912231250e+13 1.939999999999999947e+00
-2.814427138912231250e+13 2.599668545934858398e+11 -4.225000000000003197e-01 4.000000000000000000e+02 -2.712100482349705078e+13 -2.712100482350346484e+13 1.935000000000000053e+00
-2.712100482350346484e+13 5.803943137286893311e+11 -4.250000000000003220e-01 4.000000000000000000e+02 -2.695434620666109375e+13 -2.695434620666751172e+13 4.899999999999999911e-01
-2.695434620666751172e+13 4.996339755954260864e+11 -4.275000000000003242e-01 4.000000000000000000e+02 -2.667142097583122656e+13 -2.667142097583764844e+13 1.810000000000000053e+00
-2.667142097583764844e+13 4.053380260360441284e+11 -4.300000000000003264e-01 4.000000000000000000e+02 -2.653611835065983984e+13 -2.653611835066626172e+13 1.604999999999999982e+00
-2.653611835066626172e+13 1.197174519413192749e+11 -4.325000000000003286e-01 4.000000000000000000e+02 -2.641797724904353516e+13 -2.641797724904996094e+13 6.350000000000000089e-01
-2.641797724904996094e+13 7.922216737449696350e+10 -4.350000000000003308e-01 4.000000000000000000e+02 -2.605446459491287500e+13 -2.605446459491930078e+13 8.699999999999999956e-01
-2.605446459491930078e+13 1.354731675524337311e+11 -4.375000000000003331e-01 4.000000000000000000e+02 -2.557709366347146875e+13 -2.557709366347789844e+13 1.290000000000000036e+00
-2.557709366347789844e+13 3.127980988922550049e+11 -4.400000000000003353e-01 4.000000000000000000e+02 -2.546827939770780859e+13 -2.546827939771424219e+13 5.450000000000000400e-01
-2.546827939771424219e+13 2.140675857453220215e+11 -4.425000000000003375e-01 4.000000000000000000e+02 -2.524064179663485156e+13 -2.524064179664128516e+13 8.149999999999999467e-01
-2.524064179664128516e+13 2.329012690420365295e+11 -4.450000000000003397e-01 4.000000000000000000e+02 -2.480701710273804688e+13 -2.480701710274448438e+13 8.100000000000000533e-01
-2.480701710274448438e+13 2.581514393909439697e+11 -4.475000000000003419e-01 4.000000000000000000e+02 -2.448573810237485156e+13 -2.448573810238129297e+13 1.814999999999999947e+00
-2.448573810238129297e+13 3.477538236837634888e+11 -4.500000000000003442e-01 4.000000000000000000e+02 -2.443339943833000781e+13 -2.443339943833644922e+13 1.639999999999999902e+00
-2.443339943833644922e+13 3.206592028898970947e+11 -4.525000000000003464e-01 4.000000000000000000e+02 -2.433699113667410938e+13 -2.433699113668055469e+13 2.000000000000000000e+00
-2.433699113668055469e+13 5.972627783037440491e+10 -4.550000000000003486e-01 4.000000000000000000e+02 -2.395627212657665625e+13 -2.395627212658310547e+13 8.349999999999999645e-01
-2.395627212658310547e+13 2.377369052559185486e+11 -4.575000000000003508e-01 4.000000000000000000e+02 -2.370668507159046094e+13 -2.370668507159691016e+13 1.834999999999999964e+00
-2.370668507159691016e+13 1.176564660511641541e+11 -4.600000000000003531e-01 4.000000000000000000e+02 -2.357371132254964453e+13 -2.357371132255609766e+13 4.299999999999999933e-01
-2.357371132255609766e+13 1.112452144625916901e+11 -4.625000000000003553e-01 4.000000000000000000e+02 -2.354758575134871875e+13 -2.354758575135517578e+13 1.625000000000000000e+00
-2.354758575135517578e+13 5.661691193092646027e+10 -4.650000000000003575e-01 4.000000000000000000e+02 -2.324639351185818359e+13 -2.324639351186464062e+13 2.700000000000000178e-01
-2.324639351186464062e+13 1.736405459692097168e+11 -4.675000000000003597e-01 4.000000000000000000e+02 -2.288996850360282422e+13 -2.288996850360928516e+13 1.719999999999999973e+00
-2.288996850360928516e+13 2.849318646588704224e+11 -4.700000000000003619e-01 4.000000000000000000e+02 -2.258799590722096094e+13 -2.258799590722742188e+13 1.004999999999999893e+00
-2.258799590722742188e+13 3.115999316491741943e+11 -4.725000000000003642e-01 4.000000000000000000e+02 -2.248177539687138281e+13 -2.248177539687784766e+13 1.094999999999999973e+00
-2.248177539687784766e+13 1.471197075031304016e+11 -4.750000000000003664e-01 4.000000000000000000e+02 -2.221520261367246484e+13 -2.221520261367893359e+13 1.455000000000000071e+00
-2.221520261367893359e+13 2.087856693019470215e+11 -4.775000000000003686e-01 4.000000000000000000e+02 -2.196714640520052734e+13 -2.196714640520699609e+13 8.850000000000000089e-01
-2.196714640520699609e+13 2.906016639069036865e+11 -4.800000000000003708e-01 4.000000000000000000e+02 -2.180986264043371484e+13 -2.180986264044018750e+13 9.250000000000000444e-01
-2.180986264044018750e+13 2.295389814087433777e+11 -4.825000000000003730e-01 4.000000000000000000e+02 -2.178426530968408984e+13 -2.178426530969056641e+13 2.500000000000000000e-01
-2.178426530969056641e+13 1.229406696311611481e+11 -4.850000000000003753e-01 4.000000000000000000e+02 -2.177505192099873047e+13 -2.177505192100520703e+13 1.604999999999999982e+00
-2.177505192100520703e+13 1.264523902444494324e+11 -4.875000000000003775e-01 4.000000000000000000e+02 -2.131982021332634375e+13 -2.131982021333282422e+13 1.419999999999999929e+00
-2.131982021333282422e+13 2.491588378351140137e+11 -4.900000000000003797e-01 4.000000000000000000e+02 -2.073102337163364062e+13 -2.073102337164012500e+13 1.950000000000000067e-01
-2.073102337164012500e+13 4.644480659981113892e+11 -4.925000000000003819e-01 4.000000000000000000e+02 -2.053376085324195703e+13 -2.053376085324844141e+13 5.200000000000000178e-01
-2.053376085324844141e+13 4.079253062483999634e+11 -4.950000000000003841e-01 4.000000000000000000e+02 -2.026907442670503906e+13 -2.026907442671152734e+13 8.349999999999999645e-01
-2.026907442671152734e+13 4.640580364734643555e+11 -4.975000000000003864e-01 4.000000000000000000e+02 -2.020398316064327344e+13 -2.020398316064976172e+13 4.400000000000000022e-01
-2.020398316064976172e+13 2.425808260918190384e+10 -5.000000000000003331e-01 4.000000000000000000e+02 -1.992281388094032812e+13 -1.992281388094682031e+13 1.905000000000000027e+00
-1.992281388094682031e+13 1.460069118962920227e+11 -5.025000000000002798e-01 4.000000000000000000e+02 -1.988236414342778906e+13 -1.988236414343428516e+13 1.395000000000000018e+00
-1.988236414343428516e+13 1.507472712515640259e+10 -5.050000000000002265e-01 4.000000000000000000e+02 -1.952333761467383594e+13 -1.952333761468033203e+13 1.699999999999999956e+00
-1.952333761468033203e+13 1.770024656969561462e+11 -5.075000000000001732e-01 4.000000000000000000e+02 -1.951046333084955078e+13 -1.951046333085605078e+13 6.149999999999999911e-01
-1.951046333085605078e+13 1.731146672788233948e+11 -5.100000000000001199e-01 4.000000000000000000e+02 -1.944875041445967969e+13 -1.944875041446618359e+13 1.100000000000000089e+00
-1.944875041446618359e+13 2.874135874683261108e+10 -5.125000000000000666e-01 4.000000000000000000e+02 -1.928659895703703125e+13 -1.928659895704353516e+13 1.899999999999999911e+00
-1.928659895704353516e+13 7.643893008242314148e+10 -5.150000000000000133e-01 4.000000000000000000e+02 -1.899928740581846875e+13 -1.899928740582497656e+13 3.350000000000000200e-01
-1.899928740582497656e+13 1.526752601722865601e+11 -5.174999999999999600e-01 4.000000000000000000e+02 -1.832240038835535547e+13 -1.832240038836186719e+13 1.479999999999999982e+00
-1.832240038836186719e+13 3.413552889352682495e+11 -5.199999999999999067e-01 4.000000000000000000e+02 -1.820984642329585938e+13 -1.820984642330237109e+13 1.919999999999999929e+00
-1.820984642330237109e+13 2.151276446590624084e+11 -5.224999999999998535e-01 4.000000000000000000e+02 -1.803643034230764453e+13 -1.803643034231416016e+13 1.725000000000000089e+00
-1.803643034231416016e+13 2.450769067215592651e+11 -5.249999999999998002e-01 4.000000000000000000e+02 -1.755016300284912109e+13 -1.755016300285563867e+13 8.599999999999999867e-01
-1.755016300285563867e+13 1.823268655040027161e+11 -5.274999999999997469e-01 4.000000000000000000e+02 -1.754074663087666406e+13 -1.754074663088318359e+13 5.400000000000000355e-01
-1.754074663088318359e+13 4.642333987963609695e+09 -5.299999999999996936e-01 4.000000000000000000e+02 -1.737894094369267969e+13 -1.737894094369920312e+13 1.060000000000000053e+00
-1.737894094369920312e+13 7.145753037842614746e+10 -5.324999999999996403e-01 4.000000000000000000e+02 -1.705961120220176367e+13 -1.705961120220828906e+13 9.300000000000000488e-01
-1.705961120220828906e+13 1.505334837620265503e+11 -5.349999999999995870e-01 4.000000000000000000e+02 -1.630020286015296875e+13 -1.630020286015949609e+13 1.320000000000000062e+00
-1.630020286015949609e+13 4.035962124885156860e+11 -5.374999999999995337e-01 4.000000000000000000e+02 -1.628231333265413281e+13 -1.628231333266066211e+13 1.215000000000000080e+00
-1.628231333266066211e+13 3.533304985989838867e+11 -5.399999999999994804e-01 4.000000000000000000e+02 -1.591238066722334375e+13 -1.591238066722987695e+13 7.499999999999999722e-02
-1.591238066722987695e+13 1.765528874788942261e+11 -5.424999999999994271e-01 4.000000000000000000e+02 -1.568102960204451953e+13 -1.568102960205105469e+13 1.650000000000000078e-01
-1.568102960205105469e+13 2.265463333704625244e+11 -5.449999999999993738e-01 4.000000000000000000e+02 -1.557982108259898438e+13 -1.557982108260552148e+13 1.665000000000000036e+00
-1.557982108260552148e+13 2.797255704843275070e+10 -5.474999999999993205e-01 4.000000000000000000e+02 -1.544084252968685156e+13 -1.544084252969339258e+13 1.844999999999999973e+00
-1.544084252969339258e+13 8.147123926430966187e+10 -5.499999999999992673e-01 4.000000000000000000e+02 -1.538800870653683008e+13 -1.538800870654337305e+13 8.549999999999999822e-01
-1.538800870654337305e+13 5.355187167833330536e+10 -5.524999999999992140e-01 4.000000000000000000e+02 -1.501620213657118359e+13 -1.501620213657772852e+13 1.709999999999999964e+00
-1.501620213657772852e+13 1.890055372651314087e+11 -5.549999999999991607e-01 4.000000000000000000e+02 -1.490256244683496094e+13 -1.490256244684150781e+13 9.649999999999999689e-01
-1.490256244684150781e+13 1.334415814135708923e+11 -5.574999999999991074e-01 4.000000000000000000e+02 -1.477893508570313867e+13 -1.477893508570968945e+13 1.650000000000000078e-01
-1.477893508570968945e+13 9.039662756629719543e+10 -5.599999999999990541e-01 4.000000000000000000e+02 -1.458426630429980859e+13 -1.458426630430636133e+13 1.435000000000000053e+00
-1.458426630430636133e+13 1.310702524682398682e+11 -5.624999999999990008e-01 4.000000000000000000e+02 -1.446202433703814648e+13 -1.446202433704470117e+13 1.354999999999999982e+00
-1.446202433704470117e+13 5.762541599760114288e+10 -5.649999999999989475e-01 4.000000000000000000e+02 -1.430749590158572852e+13 -1.430749590159228711e+13 1.094999999999999973e+00
-1.430749590159228711e+13 1.074820513908539581e+11 -5.674999999999988942e-01 4.000000000000000000e+02 -1.401769621015765625e+13 -1.401769621016421680e+13 2.700000000000000178e-01
-1.401769621016421680e+13 1.990791284372326965e+11 -5.699999999999988409e-01 4.000000000000000000e+02 -1.373715270015979883e+13 -1.373715270016636133e+13 1.754999999999999893e+00
-1.373715270016636133e+13 1.692291375887962952e+11 -5.724999999999987876e-01 4.000000000000000000e+02 -1.365406307066622070e+13 -1.365406307067278516e+13 6.600000000000000311e-01
-1.365406307067278516e+13 1.010374699353571930e+11 -5.749999999999987343e-01 4.000000000000000000e+02 -1.358541667804675391e+13 -1.358541667805332227e+13 1.699999999999999956e+00
-1.358541667805332227e+13 3.384312796289862823e+10 -5.774999999999986811e-01 4.000000000000000000e+02 -1.345246061065957422e+13 -1.345246061066614453e+13 1.875000000000000000e+00
-1.345246061066614453e+13 6.939261822153401184e+10 -5.799999999999986278e-01 4.000000000000000000e+02 -1.320914518015354297e+13 -1.320914518016011523e+13 8.649999999999999911e-01
-1.320914518016011523e+13 1.624391016147259521e+11 -5.824999999999985745e-01 4.000000000000000000e+02 -1.295867653167613477e+13 -1.295867653168271094e+13 1.350000000000000089e-01
-1.295867653168271094e+13 2.579311992379725037e+11 -5.849999999999985212e-01 4.000000000000000000e+02 -1.275139265449722461e+13 -1.275139265450380273e+13 5.899999999999999689e-01
-1.275139265450380273e+13 2.938559629011624756e+11 -5.874999999999984679e-01 4.000000000000000000e+02 -1.247979662156529102e+13 -1.247979662157187109e+13 1.850000000000000089e+00
-1.247979662157187109e+13 1.012178653418670807e+11 -5.899999999999984146e-01 4.000000000000000000e+02 -1.211969210955492188e+13 -1.211969210956150391e+13 2.000000000000000111e-01
-1.211969210956150391e+13 1.697548949192067261e+11 -5.924999999999983613e-01 4.000000000000000000e+02 -1.199408548313687500e+13 -1.199408548314346094e+13 4.450000000000000067e-01
-1.199408548314346094e+13 1.750433163442037964e+11 -5.949999999999983080e-01 4.000000000000000000e+02 -1.155368328516984766e+13 -1.155368328517643555e+13 1.135000000000000009e+00
-1.155368328517643555e+13 3.066784380296188965e+11 -5.974999999999982547e-01 4.000000000000000000e+02 -1.154176834809708594e+13 -1.154176834810367578e+13 1.520000000000000018e+00
-1.154176834810367578e+13 1.239379033233195953e+11 -5.999999999999982014e-01 4.000000000000000000e+02 -1.144287839395870898e+13 -1.144287839396530078e+13 1.050000000000000044e+00
-1.144287839396530078e+13 4.462882890778804779e+10 -6.024999999999981481e-01 4.000000000000000000e+02 -1.139718148943482812e+13 -1.139718148944142383e+13 1.049999999999999961e-01
-1.139718148944142383e+13 5.341632566858097076e+10 -6.049999999999980949e-01 4.000000000000000000e+02 -1.134710449974136719e+13 -1.134710449974796484e+13 6.500000000000000222e-01
-1.134710449974796484e+13 6.177899472899217987e+10 -6.074999999999980416e-01 4.000000000000000000e+02 -1.130236816455066406e+13 -1.130236816455726367e+13 9.500000000000000111e-02
-1.130236816455726367e+13 4.411838631846329498e+10 -6.099999999999979883e-01 4.000000000000000000e+02 -1.127162821073605664e+13 -1.127162821074266016e+13 2.149999999999999967e-01
-1.127162821074266016e+13 4.962577070589846802e+10 -6.124999999999979350e-01 4.000000000000000000e+02 -1.086219709209689648e+13 -1.086219709210350195e+13 1.235000000000000098e+00
-1.086219709210350195e+13 2.027824461018691406e+11 -6.149999999999978817e-01 4.000000000000000000e+02 -1.079985444311998242e+13 -1.079985444312658984e+13 1.850000000000000089e+00
-1.079985444312658984e+13 1.299627291081552124e+11 -6.174999999999978284e-01 4.000000000000000000e+02 -1.078862564597695703e+13 -1.078862564598356641e+13 1.439999999999999947e+00
-1.078862564598356641e+13 4.862211790302214622e+09 -6.199999999999977751e-01 4.000000000000000000e+02 -1.071296766574728320e+13 -1.071296766575389648e+13 1.560000000000000053e+00
-1.071296766575389648e+13 3.987650653863243103e+10 -6.224999999999977218e-01 4.000000000000000000e+02 -1.052850457366892969e+13 -1.052850457367554492e+13 1.400000000000000133e-01
-1.052850457367554492e+13 1.032668284531450958e+11 -6.249999999999976685e-01 4.000000000000000000e+02 -1.030369139590127344e+13 -1.030369139590789062e+13 9.899999999999999911e-01
-1.030369139590789062e+13 1.505893784438442688e+11 -6.274999999999976152e-01 4.000000000000000000e+02 -1.021423000812620703e+13 -1.021423000813282812e+13 7.399999999999999911e-01
